brand,year,age,engine_size,power,mileage,prev_owners,value
ford,2010,8,1800,125.0,14052.0,1,3050.0
vw,2014,4,3600,256.0,9739.0,1,13350.0
bmw,2013,5,2500,204.0,19758.0,1,15000.0
ford,2009,9,2200,142.0,33900.0,2,1050.0
vw,2013,5,1200,98.0,5585.0,0,6900.0
vw,2014,4,2300,165.0,169.0,1,10600.0
ford,2008,10,1400,96.0,71021.0,2,100.0
ford,2016,2,2000,149.0,1963.0,0,10750.0
ford,2012,6,3000,199.0,77015.0,3,1800.0
bmw,2016,2,2500,237.0,2754.0,2,18350.0
vw,2012,6,3600,252.0,71686.0,2,7500.0
ford,2009,9,2000,138.0,117148.0,3,100.0
ford,2014,4,2200,154.0,6003.0,0,7050.0
bmw,2011,7,2500,230.0,9139.0,4,9550.0
bmw,2008,10,2300,192.0,47434.0,8,100.0
ford,2016,2,1400,106.0,17314.0,3,5400.0
bmw,2013,5,3000,254.0,32002.0,1,15950.0
bmw,2015,3,1800,171.0,43246.0,1,11500.0
ford,2012,6,2000,142.0,8592.0,3,3350.0
bmw,2012,6,3000,230.0,6975.0,3,9150.0
ford,2015,3,1400,110.0,4809.0,0,5500.0
bmw,2017,1,2300,208.0,9573.0,0,21900.0
vw,2011,7,2300,165.0,53738.0,1,6900.0
bmw,2016,2,3500,279.0,2865.0,0,22900.0
vw,2017,1,1500,123.0,6894.0,0,13950.0
ford,2010,8,1400,101.0,42817.0,1,1100.0
vw,2011,7,1500,115.0,90156.0,4,1000.0
bmw,2012,6,3500,293.0,16682.0,1,16300.0
vw,2017,1,1500,123.0,3831.0,0,12800.0
ford,2016,2,1800,137.0,20232.0,1,9250.0
vw,2012,6,1500,113.0,42992.0,0,7050.0
vw,2013,5,1900,147.0,17920.0,1,7850.0
ford,2009,9,1600,109.0,46163.0,2,100.0
bmw,2010,8,3500,273.0,25115.0,1,13150.0
ford,2008,10,2500,162.0,28234.0,2,1250.0
vw,2014,4,1900,151.0,19071.0,0,10150.0
ford,2016,2,2200,163.0,1104.0,0,9450.0
ford,2017,1,1400,110.0,2787.0,0,8750.0
vw,2017,1,1500,124.0,2167.0,0,10400.0
vw,2008,10,1700,120.0,34776.0,0,5650.0
vw,2016,2,1500,124.0,10545.0,0,8350.0
ford,2012,6,1600,116.0,4460.0,1,3800.0
ford,2013,5,2200,154.0,92575.0,3,1050.0
bmw,2013,5,4500,362.0,30550.0,0,21450.0
vw,2008,10,1200,86.0,2052.0,1,3500.0
ferrari,2008,10,5000,467.0,74240.0,3,23750.0
bmw,2013,5,1800,181.0,50001.0,0,12750.0
ferrari,2016,2,6200,597.0,3864.0,0,143100.0
vw,2015,3,1200,97.0,10154.0,1,9050.0
ford,2013,5,3000,205.0,41780.0,0,6700.0
vw,2010,8,1900,142.0,25052.0,4,3050.0
bmw,2008,10,3000,218.0,76057.0,1,8300.0
ford,2013,5,2000,140.0,43432.0,1,3900.0
bmw,2012,6,3500,260.0,53821.0,1,13050.0
ford,2008,10,1600,111.0,36649.0,3,100.0
vw,2010,8,1500,108.0,51125.0,2,3950.0
vw,2013,5,1500,124.0,5300.0,1,6600.0
vw,2008,10,3600,230.0,222914.0,4,100.0
ford,2013,5,2200,153.0,91709.0,1,3050.0
vw,2008,10,1700,115.0,16513.0,0,6450.0
bmw,2014,4,3500,289.0,2003.0,0,19700.0
kia,2014,4,800,61.0,11882.0,2,3250.0
ford,2010,8,2200,147.0,54493.0,1,1750.0
kia,2013,5,1400,93.0,106467.0,2,3500.0
bmw,2015,3,3000,250.0,6463.0,0,20900.0
ford,2009,9,1100,80.0,30935.0,0,1950.0
ford,2009,9,1400,99.0,100402.0,4,100.0
ford,2013,5,1400,101.0,30976.0,1,3450.0
ford,2011,7,2000,133.0,6151.0,0,5500.0
vw,2012,6,1500,119.0,26006.0,0,7050.0
vw,2010,8,1900,129.0,17970.0,2,5200.0
kia,2011,7,1100,73.0,22627.0,1,3150.0
ford,2017,1,1100,92.0,4733.0,0,8250.0
ford,2009,9,2200,143.0,53822.0,2,350.0
ford,2008,10,1100,81.0,88726.0,2,100.0
vw,2014,4,3600,259.0,6491.0,0,16200.0
ford,2012,6,1400,106.0,7323.0,3,2450.0
bmw,2011,7,3500,293.0,191571.0,0,100.0
vw,2016,2,1200,101.0,11713.0,2,7550.0
ford,2012,6,2000,140.0,11330.0,1,4200.0
ford,2009,9,2500,163.0,52269.0,1,1450.0
kia,2011,7,1100,73.0,4143.0,0,4200.0
vw,2013,5,2300,163.0,76084.0,2,6700.0
bmw,2017,1,4500,364.0,9612.0,1,29350.0
ford,2012,6,1400,102.0,13392.0,0,4350.0
bmw,2008,10,3500,246.0,32672.0,1,8300.0
ford,2014,4,2500,178.0,31254.0,1,6600.0
vw,2008,10,3600,237.0,13842.0,2,7950.0
ford,2013,5,1600,114.0,15048.0,0,4650.0
vw,2011,7,1900,144.0,55574.0,2,4750.0
ford,2011,7,1600,109.0,3665.0,0,4500.0
vw,2015,3,2300,171.0,2906.0,0,11800.0
ford,2008,10,2000,132.0,63502.0,2,100.0
ford,2011,7,1400,101.0,38885.0,0,2950.0
ford,2012,6,2200,152.0,21754.0,1,3900.0
ford,2010,8,1600,113.0,51296.0,4,100.0
ford,2010,8,1800,121.0,17489.0,1,2250.0
vw,2015,3,1900,140.0,3832.0,1,10050.0
ford,2011,7,2200,144.0,35847.0,1,2950.0
ford,2008,10,2200,138.0,13272.0,1,2200.0
ford,2008,10,1100,75.0,2292.0,1,1350.0
bmw,2009,9,1800,183.0,25791.0,0,8000.0
bmw,2017,1,2500,245.0,3621.0,1,27150.0
vw,2011,7,1700,131.0,10646.0,1,6150.0
ford,2008,10,3000,184.0,1373.0,2,1650.0
ford,2008,10,2500,158.0,63069.0,1,500.0
kia,2012,6,1400,93.0,7072.0,0,6050.0
ford,2017,1,1100,91.0,7593.0,0,8900.0
ford,2016,2,2500,184.0,2929.0,0,11750.0
vw,2014,4,3600,246.0,11179.0,1,13550.0
vw,2012,6,1900,143.0,15816.0,2,7000.0
ford,2014,4,1600,117.0,19891.0,0,5750.0
vw,2011,7,1700,131.0,38968.0,1,5300.0
vw,2012,6,1700,122.0,1750.0,5,3900.0
kia,2012,6,1200,82.0,29516.0,0,4300.0
bmw,2010,8,2500,211.0,11994.0,1,11500.0
vw,2012,6,1900,144.0,5932.0,0,10250.0
bmw,2017,1,4500,372.0,52486.0,0,29200.0
vw,2016,2,1900,154.0,3728.0,0,11800.0
ford,2011,7,2200,154.0,50244.0,1,2550.0
bmw,2017,1,3000,252.0,15800.0,0,22250.0
bmw,2017,1,2500,229.0,2408.0,0,29550.0
vw,2017,1,1500,123.0,11464.0,0,12400.0
bmw,2015,3,2300,207.0,399.0,0,20250.0
vw,2015,3,3600,258.0,8321.0,0,13400.0
ford,2010,8,1600,111.0,51029.0,1,1100.0
vw,2016,2,1900,147.0,27453.0,2,9150.0
ford,2009,9,2500,159.0,168005.0,1,100.0
ford,2015,3,1800,132.0,912.0,0,9050.0
ferrari,2015,3,3600,360.0,21658.0,0,84400.0
ford,2010,8,1600,109.0,1948.0,1,3200.0
ford,2017,1,2000,148.0,12642.0,0,9750.0
ford,2010,8,2200,144.0,28953.0,1,2750.0
bmw,2016,2,1800,191.0,2467.0,1,19050.0
ford,2009,9,2500,165.0,15595.0,2,1950.0
ford,2015,3,2000,147.0,22412.0,0,8050.0
bmw,2011,7,1800,172.0,95402.0,2,1000.0
kia,2017,1,800,60.0,9903.0,0,4900.0
vw,2013,5,2300,175.0,4617.0,0,10050.0
vw,2014,4,1900,149.0,45517.0,1,8500.0
vw,2010,8,1700,129.0,20110.0,1,5600.0
ford,2008,10,2200,139.0,54160.0,1,650.0
ford,2015,3,2000,143.0,5419.0,1,6950.0
bmw,2017,1,1800,167.0,16996.0,0,22200.0
vw,2010,8,2300,155.0,105628.0,3,2500.0
vw,2012,6,1200,102.0,8158.0,2,4700.0
kia,2011,7,1200,81.0,40660.0,0,3950.0
ford,2014,4,2000,146.0,6458.0,2,5000.0
vw,2012,6,1900,136.0,8611.0,2,6750.0
ford,2010,8,1600,113.0,82280.0,2,100.0
kia,2009,9,800,55.0,20791.0,3,500.0
ford,2017,1,2000,153.0,2981.0,0,11300.0
ford,2012,6,1600,119.0,12058.0,0,5050.0
bmw,2010,8,3000,246.0,5607.0,3,8600.0
ford,2017,1,2200,166.0,8122.0,0,12650.0
vw,2015,3,1700,137.0,910.0,0,11100.0
vw,2014,4,1900,138.0,3535.0,2,8050.0
vw,2011,7,3600,240.0,61745.0,2,8450.0
bmw,2008,10,1800,179.0,7584.0,3,4500.0
vw,2009,9,2300,165.0,17075.0,0,6900.0
vw,2013,5,1500,122.0,2650.0,0,9150.0
vw,2008,10,3600,231.0,189763.0,2,1750.0
bmw,2013,5,4500,350.0,3680.0,1,19650.0
ford,2011,7,1400,101.0,10113.0,2,2300.0
ford,2016,2,2200,163.0,2196.0,1,9350.0
vw,2015,3,2300,169.0,3978.0,0,15050.0
ford,2017,1,1600,124.0,2080.0,0,8850.0
bmw,2014,4,4000,302.0,25958.0,1,19450.0
ford,2008,10,2000,130.0,15972.0,5,100.0
vw,2017,1,1200,106.0,9068.0,1,9550.0
bmw,2017,1,3000,266.0,1215.0,0,28400.0
kia,2015,3,1200,85.0,28372.0,0,6550.0
ford,2010,8,2500,165.0,116587.0,1,100.0
ford,2013,5,1100,81.0,1220.0,1,3650.0
ford,2015,3,1400,106.0,10385.0,2,5450.0
ford,2017,1,1100,91.0,4237.0,0,8850.0
bmw,2013,5,2300,214.0,57438.0,0,11700.0
ford,2013,5,2000,142.0,25172.0,2,3900.0
ford,2009,9,2200,145.0,6095.0,1,3700.0
ford,2017,1,2200,159.0,1747.0,0,10350.0
bmw,2008,10,2500,225.0,58793.0,4,5000.0
ford,2017,1,2200,160.0,17257.0,0,11600.0
kia,2009,9,1100,71.0,6065.0,1,2850.0
ford,2016,2,3000,214.0,3754.0,0,12700.0
vw,2013,5,2300,163.0,46548.0,1,9150.0
ford,2009,9,2000,132.0,28990.0,3,250.0
ford,2015,3,1100,84.0,12111.0,0,5800.0
ford,2014,4,3000,203.0,48845.0,1,6600.0
vw,2012,6,1500,119.0,14857.0,3,5100.0
vw,2009,9,1200,96.0,121563.0,0,2850.0
vw,2016,2,2300,179.0,1505.0,0,13450.0
ford,2017,1,2500,182.0,6276.0,0,14150.0
vw,2015,3,1200,108.0,1982.0,2,6600.0
ford,2008,10,3000,184.0,8716.0,3,1350.0
bmw,2011,7,4000,320.0,75132.0,3,9750.0
ford,2015,3,2000,146.0,3897.0,0,8650.0
vw,2009,9,2300,165.0,28669.0,1,5850.0
ferrari,2011,7,4500,379.0,94706.0,1,11500.0
ford,2009,9,2200,144.0,8661.0,3,1050.0
kia,2016,2,1200,86.0,3426.0,0,6600.0
vw,2011,7,1200,97.0,13460.0,2,4550.0
vw,2010,8,1500,108.0,97498.0,1,2900.0
kia,2015,3,1400,100.0,4923.0,2,6950.0
ford,2017,1,1600,124.0,15336.0,1,8950.0
ford,2010,8,1100,83.0,16542.0,3,250.0
ford,2011,7,1400,98.0,165996.0,1,100.0
ford,2010,8,2200,148.0,110957.0,1,100.0
vw,2010,8,1500,113.0,133154.0,0,3000.0
vw,2015,3,1700,134.0,18309.0,0,8700.0
bmw,2015,3,3500,294.0,3639.0,0,22700.0
vw,2017,1,2300,170.0,9398.0,0,14500.0
ferrari,2015,3,5700,535.0,10117.0,0,130900.0
vw,2008,10,1700,125.0,11689.0,3,3050.0
bmw,2014,4,4500,333.0,15528.0,2,23550.0
ford,2015,3,1100,83.0,1845.0,1,5900.0
ford,2017,1,1100,86.0,9551.0,1,7150.0
bmw,2015,3,1800,179.0,49027.0,0,11500.0
ford,2014,4,3000,206.0,30693.0,0,8050.0
vw,2012,6,1700,124.0,57534.0,3,3850.0
vw,2010,8,3600,235.0,24169.0,1,9300.0
ford,2011,7,2500,163.0,13786.0,2,3200.0
ford,2016,2,1600,119.0,434.0,0,7350.0
vw,2009,9,1500,113.0,14645.0,3,2750.0
kia,2012,6,1400,94.0,39797.0,3,4600.0
ford,2008,10,2500,158.0,50298.0,2,200.0
ford,2013,5,1400,99.0,11398.0,4,1750.0
bmw,2014,4,4500,351.0,22684.0,0,20550.0
ford,2008,10,1800,124.0,34942.0,3,100.0
bmw,2011,7,2300,208.0,64726.0,0,9750.0
bmw,2010,8,4000,297.0,14810.0,5,7400.0
ford,2012,6,3000,198.0,27197.0,1,5700.0
ferrari,2009,9,4500,416.0,41500.0,2,62700.0
vw,2016,2,1900,144.0,8087.0,0,12100.0
ford,2015,3,1400,108.0,16330.0,1,5500.0
ford,2014,4,1800,135.0,4719.0,0,6800.0
ford,2016,2,1400,105.0,660.0,0,7000.0
bmw,2009,9,3000,229.0,2363.0,1,9600.0
vw,2016,2,1500,128.0,22406.0,1,10750.0
ford,2009,9,1600,108.0,87336.0,3,100.0
bmw,2017,1,4500,374.0,3870.0,0,42650.0
kia,2010,8,1100,72.0,157850.0,1,100.0
ford,2012,6,1400,107.0,37852.0,0,3150.0
kia,2013,5,1000,72.0,74474.0,0,3050.0
bmw,2012,6,3500,288.0,17458.0,1,13350.0
vw,2014,4,2300,163.0,8819.0,2,9350.0
ford,2012,6,1800,127.0,17106.0,3,1900.0
ford,2010,8,1100,84.0,8432.0,2,1500.0
ford,2008,10,1600,105.0,55657.0,1,100.0
ford,2013,5,2000,137.0,59557.0,0,4650.0
kia,2017,1,1200,87.0,3649.0,0,7700.0
bmw,2016,2,2500,243.0,18349.0,0,26000.0
vw,2015,3,1200,96.0,35388.0,1,7000.0
vw,2014,4,1500,120.0,28199.0,0,9350.0
kia,2009,9,800,57.0,69032.0,0,950.0
ford,2014,4,1100,84.0,16376.0,0,4350.0
kia,2011,7,800,56.0,76784.0,0,1350.0
vw,2015,3,1700,132.0,4004.0,1,10250.0
vw,2010,8,1900,142.0,50791.0,1,5300.0
kia,2012,6,1100,76.0,17746.0,1,4350.0
ford,2011,7,2200,145.0,12589.0,0,4100.0
kia,2014,4,1200,84.0,11867.0,0,7600.0
ford,2017,1,1400,109.0,7859.0,0,9000.0
ford,2016,2,3000,214.0,8504.0,0,10550.0
vw,2010,8,1700,132.0,7246.0,3,4000.0
vw,2010,8,1200,91.0,42649.0,1,4100.0
ford,2014,4,2200,153.0,3616.0,1,7050.0
vw,2008,10,2300,150.0,37939.0,1,6150.0
bmw,2012,6,4000,320.0,25260.0,3,16400.0
vw,2012,6,1500,114.0,55996.0,0,6700.0
ford,2011,7,1600,114.0,5725.0,0,3450.0
vw,2011,7,1700,122.0,48964.0,3,4050.0
vw,2016,2,1700,133.0,17107.0,1,9000.0
ford,2013,5,2500,171.0,165.0,0,6200.0
ford,2011,7,1600,116.0,53104.0,3,150.0
vw,2014,4,1900,139.0,19527.0,0,11300.0
bmw,2010,8,4000,297.0,71474.0,1,11350.0
ford,2008,10,3000,191.0,43888.0,5,100.0
vw,2015,3,1500,122.0,33153.0,0,7700.0
ford,2017,1,2200,167.0,1093.0,1,11850.0
vw,2011,7,1200,95.0,27293.0,3,3150.0
ford,2014,4,1600,117.0,54415.0,1,3550.0
vw,2015,3,1900,145.0,20419.0,1,11000.0
vw,2016,2,2300,178.0,27271.0,0,13300.0
ford,2012,6,3000,198.0,2525.0,0,7350.0
vw,2015,3,1900,140.0,2153.0,2,7200.0
bmw,2011,7,1800,180.0,46515.0,1,11300.0
vw,2011,7,1700,122.0,26132.0,0,6550.0
vw,2016,2,1500,129.0,12350.0,0,11400.0
vw,2012,6,1700,129.0,42860.0,1,5850.0
vw,2012,6,1900,143.0,54544.0,1,5750.0
ford,2014,4,2500,173.0,3061.0,0,8600.0
kia,2015,3,800,57.0,13343.0,0,4950.0
bmw,2016,2,1800,188.0,11400.0,0,22200.0
vw,2015,3,3600,257.0,2397.0,0,14250.0
ford,2010,8,3000,196.0,36723.0,2,2700.0
ford,2014,4,1100,87.0,1696.0,1,4700.0
bmw,2008,10,3000,215.0,182988.0,5,100.0
ford,2015,3,1800,129.0,15219.0,1,6300.0
ford,2016,2,2500,182.0,3475.0,0,12050.0
bmw,2013,5,4000,293.0,6889.0,1,17150.0
vw,2010,8,1700,117.0,14264.0,4,2950.0
ford,2009,9,1600,114.0,22347.0,3,200.0
ford,2009,9,2200,141.0,54724.0,2,250.0
bmw,2008,10,2300,213.0,65120.0,1,8900.0
ford,2012,6,2500,168.0,15028.0,1,5250.0
vw,2008,10,3600,224.0,34093.0,3,6150.0
ford,2009,9,2200,141.0,291695.0,3,100.0
vw,2013,5,1500,122.0,105619.0,1,5050.0
vw,2011,7,2300,160.0,24020.0,0,8050.0
vw,2016,2,3600,258.0,168.0,0,19100.0
vw,2015,3,1200,103.0,25930.0,2,6150.0
vw,2012,6,1700,135.0,2161.0,3,5450.0
ford,2012,6,1400,104.0,1590.0,1,3550.0
bmw,2012,6,2300,219.0,166.0,0,14500.0
vw,2009,9,1200,90.0,108340.0,1,1900.0
bmw,2013,5,3000,269.0,24433.0,1,17400.0
kia,2009,9,1100,71.0,6211.0,4,1350.0
bmw,2017,1,1800,163.0,1338.0,0,20200.0
ford,2015,3,1800,134.0,15460.0,0,7250.0
bmw,2011,7,2500,194.0,237955.0,1,100.0
ford,2012,6,1100,78.0,1088.0,0,4450.0
vw,2011,7,2300,156.0,90480.0,0,7200.0
ford,2015,3,2200,161.0,4407.0,2,6550.0
kia,2011,7,1100,73.0,104422.0,1,1800.0
bmw,2011,7,4500,344.0,181934.0,1,100.0
ford,2013,5,1600,116.0,11246.0,2,4200.0
ford,2012,6,2200,153.0,22160.0,1,4100.0
ford,2013,5,1600,115.0,40793.0,0,3700.0
ford,2014,4,2200,157.0,39252.0,0,6250.0
vw,2013,5,1500,119.0,13098.0,0,8450.0
bmw,2017,1,1800,173.0,7018.0,0,20950.0
bmw,2009,9,1800,179.0,34893.0,0,8400.0
ford,2016,2,1600,117.0,29466.0,0,7600.0
vw,2015,3,2300,173.0,22964.0,0,11350.0
vw,2017,1,1700,140.0,2287.0,0,11100.0
bmw,2010,8,4000,282.0,4952.0,5,5500.0
bmw,2009,9,1800,152.0,16254.0,1,8900.0
ford,2017,1,3000,216.0,4049.0,0,16650.0
ford,2011,7,3000,201.0,43434.0,1,3850.0
bmw,2015,3,2300,229.0,32130.0,0,22650.0
vw,2014,4,2300,174.0,2737.0,1,12950.0
bmw,2009,9,4000,305.0,2808.0,0,11750.0
ford,2008,10,1100,75.0,41563.0,8,100.0
bmw,2012,6,4500,341.0,6491.0,3,15150.0
ford,2014,4,2000,141.0,13082.0,1,6650.0
ford,2013,5,1800,125.0,1737.0,2,3850.0
ford,2016,2,1100,85.0,4816.0,0,6150.0
ford,2013,5,2500,170.0,13399.0,1,6800.0
vw,2014,4,1200,107.0,60509.0,1,6250.0
vw,2012,6,3600,248.0,3520.0,0,15100.0
ford,2013,5,1400,102.0,7448.0,1,4250.0
bmw,2012,6,3500,276.0,25705.0,3,11500.0
ford,2009,9,1600,112.0,29419.0,2,800.0
ford,2013,5,1400,103.0,8783.0,0,5800.0
bmw,2010,8,2500,194.0,2857.0,1,9050.0
vw,2014,4,1900,139.0,11311.0,0,11400.0
vw,2014,4,1700,134.0,7371.0,3,7850.0
bmw,2012,6,2300,192.0,5141.0,1,11450.0
bmw,2013,5,2500,231.0,25465.0,0,16200.0
vw,2011,7,2300,163.0,27237.0,0,7950.0
ford,2017,1,1100,84.0,6595.0,1,7850.0
vw,2017,1,2300,181.0,108.0,0,12650.0
ford,2008,10,1800,119.0,88779.0,0,100.0
bmw,2011,7,1800,158.0,120875.0,1,100.0
ford,2015,3,1100,85.0,13511.0,0,6250.0
ford,2015,3,1800,133.0,141.0,1,6750.0
bmw,2017,1,4500,355.0,4507.0,1,27050.0
kia,2014,4,800,61.0,2868.0,0,4700.0
ford,2009,9,2200,148.0,55955.0,0,1700.0
ferrari,2008,10,3600,374.0,19592.0,4,59200.0
bmw,2014,4,4000,317.0,14540.0,0,21600.0
ford,2015,3,1600,116.0,5509.0,0,6750.0
ford,2012,6,3000,204.0,37452.0,2,4050.0
vw,2016,2,2300,172.0,12442.0,0,12550.0
vw,2008,10,1500,109.0,62259.0,2,2450.0
ford,2008,10,2000,136.0,10363.0,1,2200.0
vw,2017,1,1200,100.0,21783.0,0,11400.0
ford,2016,2,1800,133.0,24336.0,1,5800.0
bmw,2009,9,2300,197.0,134365.0,0,100.0
vw,2013,5,1700,122.0,1204.0,1,8450.0
kia,2011,7,800,55.0,44514.0,1,1800.0
kia,2009,9,1200,79.0,10326.0,2,2900.0
kia,2012,6,1000,69.0,155663.0,1,550.0
bmw,2017,1,3500,288.0,3674.0,0,26950.0
ford,2012,6,1400,105.0,117012.0,1,100.0
kia,2011,7,1400,91.0,64166.0,2,3300.0
bmw,2013,5,4000,306.0,114317.0,3,800.0
ford,2009,9,2000,132.0,117278.0,2,100.0
ford,2011,7,2000,135.0,60784.0,1,1850.0
kia,2011,7,1100,76.0,1169.0,0,3900.0
vw,2012,6,1200,102.0,23537.0,0,6950.0
kia,2016,2,1000,73.0,4273.0,2,5750.0
ford,2017,1,1400,112.0,0.0,0,7750.0
bmw,2012,6,1800,184.0,51186.0,0,10600.0
ford,2008,10,2500,158.0,3914.0,2,1700.0
bmw,2015,3,2500,209.0,1871.0,0,17600.0
vw,2016,2,1200,106.0,6068.0,0,11200.0
vw,2010,8,1500,105.0,90525.0,1,3400.0
kia,2011,7,800,59.0,69364.0,0,2000.0
kia,2010,8,1400,91.0,42903.0,2,2550.0
vw,2011,7,3600,241.0,25316.0,1,11400.0
vw,2012,6,2300,165.0,1145.0,2,8900.0
ford,2014,4,2200,158.0,1554.0,0,7900.0
bmw,2012,6,4000,310.0,25417.0,0,16200.0
vw,2013,5,1500,118.0,36781.0,0,8450.0
vw,2015,3,1900,141.0,10346.0,1,12750.0
ford,2010,8,1100,85.0,16196.0,1,1800.0
bmw,2009,9,4500,320.0,53162.0,2,11450.0
ford,2011,7,2500,171.0,16343.0,1,4000.0
ford,2013,5,2500,171.0,43764.0,0,5500.0
ford,2011,7,1800,128.0,23724.0,2,2250.0
ford,2015,3,2200,161.0,55237.0,1,5400.0
ford,2013,5,2200,158.0,13797.0,0,6900.0
ford,2016,2,2200,161.0,7508.0,0,9750.0
ford,2012,6,1400,106.0,55947.0,1,2150.0
bmw,2016,2,2500,224.0,158.0,0,21300.0
ford,2012,6,1800,131.0,31776.0,0,4150.0
ford,2017,1,1600,120.0,2025.0,0,9950.0
bmw,2011,7,1800,185.0,27966.0,2,9900.0
vw,2013,5,1900,145.0,11058.0,0,7400.0
vw,2015,3,1200,93.0,12968.0,2,7300.0
vw,2014,4,1900,150.0,26816.0,0,10350.0
bmw,2013,5,4000,297.0,6465.0,2,18300.0
vw,2008,10,1900,136.0,28317.0,4,1750.0
ford,2015,3,2000,147.0,26185.0,1,8300.0
vw,2017,1,1900,146.0,2546.0,0,12800.0
kia,2012,6,1400,94.0,3108.0,1,5150.0
ford,2015,3,2500,178.0,4461.0,1,8050.0
ford,2017,1,1400,113.0,10037.0,0,9550.0
bmw,2014,4,4500,344.0,6121.0,1,21800.0
ford,2011,7,1100,83.0,442.0,4,600.0
bmw,2014,4,3000,259.0,1285.0,1,15500.0
vw,2014,4,1500,115.0,62175.0,2,6250.0
bmw,2015,3,2300,214.0,4533.0,2,16200.0
vw,2017,1,1700,142.0,9396.0,0,11800.0
ford,2014,4,1400,109.0,43285.0,0,4350.0
ford,2010,8,2000,132.0,7261.0,6,100.0
ford,2008,10,1800,116.0,199139.0,0,100.0
vw,2010,8,1500,112.0,7336.0,2,5050.0
ford,2012,6,1400,104.0,5541.0,6,100.0
bmw,2012,6,3000,236.0,50826.0,1,14000.0
ford,2013,5,2500,169.0,11529.0,0,6400.0
kia,2012,6,1200,81.0,14887.0,1,4400.0
vw,2008,10,1900,128.0,119934.0,2,1350.0
kia,2008,10,1400,89.0,10772.0,1,2900.0
ford,2009,9,3000,188.0,35072.0,0,3450.0
bmw,2014,4,4000,313.0,3224.0,1,17650.0
ford,2011,7,2200,147.0,13357.0,2,3300.0
kia,2013,5,800,57.0,19596.0,2,2150.0
bmw,2015,3,2500,241.0,28145.0,1,18050.0
bmw,2015,3,3500,298.0,1856.0,0,26800.0
vw,2015,3,3600,259.0,53468.0,1,15700.0
ford,2010,8,2200,144.0,25410.0,0,3550.0
ford,2012,6,1800,124.0,14705.0,2,2500.0
ford,2015,3,2000,144.0,3633.0,0,8100.0
ford,2016,2,1400,108.0,16338.0,1,7000.0
vw,2009,9,1900,132.0,8213.0,2,5150.0
vw,2013,5,3600,254.0,22848.0,0,14000.0
ford,2017,1,1600,125.0,265.0,1,10150.0
kia,2013,5,1100,78.0,5785.0,0,4550.0
ford,2013,5,2200,151.0,121520.0,2,850.0
ferrari,2010,8,3600,338.0,69744.0,0,33600.0
ford,2013,5,3000,203.0,7087.0,2,6550.0
ford,2015,3,2200,157.0,20753.0,0,8000.0
ford,2013,5,1100,83.0,11938.0,2,3250.0
bmw,2009,9,4000,286.0,48400.0,5,5650.0
ford,2015,3,1400,103.0,5099.0,0,7600.0
ford,2011,7,2000,134.0,60832.0,0,2800.0
ford,2014,4,1800,134.0,4402.0,1,5600.0
vw,2016,2,1500,127.0,25749.0,0,10350.0
bmw,2010,8,2300,189.0,46299.0,2,8700.0
bmw,2010,8,3000,234.0,12648.0,1,12300.0
kia,2008,10,1000,64.0,485.0,3,1350.0
ford,2011,7,2200,147.0,196454.0,1,100.0
vw,2012,6,2300,161.0,8614.0,0,9800.0
vw,2015,3,3600,256.0,6895.0,0,16250.0
ford,2009,9,1800,121.0,107437.0,3,100.0
ford,2015,3,1800,132.0,6598.0,0,8000.0
ford,2010,8,1800,126.0,15920.0,2,1650.0
bmw,2009,9,4500,326.0,94643.0,1,8000.0
kia,2009,9,800,53.0,24687.0,1,1450.0
vw,2013,5,1500,117.0,29121.0,1,5950.0
vw,2010,8,1700,118.0,124340.0,1,2650.0
vw,2008,10,1500,107.0,71327.0,0,4050.0
ford,2017,1,1100,85.0,9649.0,0,7800.0
bmw,2016,2,2300,228.0,15588.0,0,20750.0
vw,2012,6,1900,147.0,37436.0,1,7550.0
ford,2010,8,1600,112.0,52568.0,4,100.0
ford,2011,7,2500,168.0,23923.0,0,4100.0
bmw,2014,4,3000,243.0,2804.0,0,23100.0
vw,2012,6,1200,103.0,25595.0,0,7450.0
ford,2009,9,1800,122.0,20034.0,1,1700.0
kia,2011,7,1100,76.0,80693.0,3,1100.0
vw,2014,4,3600,253.0,21214.0,1,14300.0
vw,2012,6,1500,115.0,37642.0,1,5800.0
bmw,2008,10,2300,181.0,8006.0,2,6200.0
kia,2010,8,1400,93.0,39568.0,2,2950.0
bmw,2010,8,2300,204.0,100837.0,1,2650.0
ford,2009,9,2500,162.0,78264.0,2,100.0
ford,2014,4,2000,144.0,9546.0,1,6100.0
vw,2008,10,1200,93.0,11104.0,1,3900.0
ford,2016,2,1800,135.0,13806.0,1,8100.0
ford,2017,1,2000,145.0,16582.0,0,12150.0
ford,2014,4,1600,115.0,22048.0,0,5350.0
vw,2014,4,1500,118.0,2885.0,0,10400.0
ford,2013,5,2000,145.0,4721.0,3,4300.0
ford,2013,5,1600,115.0,4866.0,0,5100.0
bmw,2008,10,3000,217.0,57809.0,4,4400.0
vw,2017,1,2300,177.0,2880.0,1,14200.0
vw,2017,1,1500,126.0,4838.0,0,12000.0
ford,2015,3,1400,107.0,5065.0,2,4750.0
vw,2010,8,3600,240.0,83106.0,2,5800.0
ford,2016,2,1400,110.0,36667.0,0,7600.0
vw,2009,9,2300,164.0,2503.0,2,6700.0
ferrari,2013,5,4500,479.0,22610.0,1,92200.0
ford,2015,3,1800,129.0,9823.0,1,6000.0
